,Pais,Anio,Emisiones_de_CO2,Consumo_energia,Produccion_energia,PBI,Poblacion,Intencidad_per_capita,Intensidad_por_PBI,ISO,Región,Continente
201,Brasil,2013,462.028577038,12.574322545515834,10.295419443740409,3107.731,201272.5,62.4741211318776,4.046142521832112,BRA,América del Sur,América
202,Brasil,2014,491.320111606,12.805000841621789,10.80924589633612,3124.018,202989.0,63.082240129375435,4.098888303979615,BRA,América del Sur,América
203,Brasil,2015,509.822374377,12.558048010541372,11.15855419692168,3013.558,204683.5,61.35349459307356,4.167183113960764,BRA,América del Sur,América
204,Brasil,2016,500.437378452,12.368063174869668,11.589707101502372,2907.922,206369.0,59.931788082849984,4.253230717629176,BRA,América del Sur,América
205,Brasil,2017,466.802668561,12.505460283017406,11.928930821928672,2955.122,208039.8,60.11090321667972,4.231791541268823,BRA,América del Sur,América
206,Brasil,2018,475.528895334,12.444187344226778,12.141860820137508,3004.709,209673.5,59.350310574425365,4.1415615769203535,BRA,América del Sur,América
207,Brasil,2019,453.443272227,12.557423835357312,12.713242877624022,3041.299,211246.2,59.44449573699935,4.128967206235662,BRA,América del Sur,América
208,Canadá,1980,-1.0,9.548965108764234,10.152659838446851,693.884,24515.65,389.5048717355744,13.761615931141566,CAN,América del Norte,América
209,Canadá,1981,422.549444322,9.423931567198435,9.962026008624372,717.752,24819.9,379.6925679474308,13.129787959070036,CAN,América del Norte,América
210,Canadá,1982,398.856597679,9.03885439985298,9.959679975514213,694.875,25116.95,359.8707008555172,13.007885446811272,CAN,América del Norte,América
211,Canadá,1983,386.261549661,9.005080823248088,10.212692730475858,712.952,25366.42,355.0000679342252,12.630697190341127,CAN,América del Norte,América
212,Canadá,1984,375.03566673,9.525573647771594,11.152801608050332,755.076,25607.07,371.98998744376433,12.615383945154653,CAN,América del Norte,América
213,Canadá,1985,409.948811646,9.889329393840333,11.811556975985836,790.848,25842.12,382.68258927055257,12.504715689791633,CAN,América del Norte,América
214,Canadá,1986,410.46073643,10.006063572837418,11.721244589141016,807.811,26100.27,383.37011735271005,12.386639415454132,CAN,América del Norte,América
215,Canadá,1987,404.424378371,10.328306646751486,12.361233609073404,840.712,26446.58,390.5346795975694,12.285189989855606,CAN,América del Norte,América
216,Canadá,1988,422.689216772,10.777281946990698,13.18221239464338,877.788,26791.78,402.2607660629752,12.277773160479178,CAN,América del Norte,América
217,Canadá,1989,455.940316746,10.896645223929308,13.081546474524965,898.126,27276.78,399.48429484452737,12.132646448192467,CAN,América del Norte,América
218,Canadá,1990,467.660751011,10.643864091906464,13.154509605712498,899.606,27691.12,384.3782444302168,11.83169531095442,CAN,América del Norte,América
219,Canadá,1991,432.769371574,10.760567889800557,13.686823283522331,880.839,28037.43,383.79294713533136,12.216270952808124,CAN,América del Norte,América
220,Canadá,1992,425.954809792,11.107348896496609,14.231631308667382,888.77,28371.25,391.50015936896006,12.497439041030422,CAN,América del Norte,América
221,Canadá,1993,448.628647902,11.364798179325682,15.128376453859612,912.418,28684.75,396.1965218217234,12.455692653285755,CAN,América del Norte,América
222,Canadá,1994,447.593296858,11.712886820749564,16.056779528122444,953.426,29000.65,403.88359642799605,12.28505077557101,CAN,América del Norte,América
223,Canadá,1995,460.939704003,11.871806226442551,16.522647340192407,979.112,29302.32,405.1490198196782,12.1250747886274,CAN,América del Norte,América
224,Canadá,1996,468.107544816,12.223222586488395,16.912065333127067,994.965,29610.22,412.8041799921917,12.285077953986718,CAN,América del Norte,América
225,Canadá,1997,479.172343541,12.23181425051914,17.059524018658706,1037.55,29905.95,409.0093861094245,11.789132331472354,CAN,América del Norte,América
226,Canadá,1998,492.264723421,11.852677456293632,17.046472857399426,1077.974,30155.15,393.0564913884903,10.99532776884566,CAN,América del Norte,América
227,Canadá,1999,488.875614161,12.480104831073318,17.310277767779613,1133.629,30401.3,410.51220938161583,11.008985153937768,CAN,América del Norte,América
228,Canadá,2000,508.913614317,12.526877175235876,17.777818021842716,1192.325,30685.75,408.231090171688,10.50626060447938,CAN,América del Norte,América
229,Canadá,2001,511.886988989,12.577657710632367,17.893734597459147,1213.666,31020.9,405.4575370357523,10.363360027085186,CAN,América del Norte,América
230,Canadá,2002,524.378312115,12.92339446423242,18.24372517112249,1250.295,31360.05,412.0973807194957,10.33627621020033,CAN,América del Norte,América
231,Canadá,2003,536.97267353,13.277261061742117,18.16173276282041,1272.819,31644.02,419.58199564221354,10.43138188677425,CAN,América del Norte,América
232,Canadá,2004,565.040972151,13.574339974214292,18.552274291015333,1312.113,31940.68,424.985941883964,10.345404682534426,CAN,América del Norte,América
233,Canadá,2005,571.37491098,13.725108661717003,18.76799325535749,1354.155,32243.75,425.667258359124,10.135552179563645,CAN,América del Norte,América
234,Canadá,2006,573.270938449,13.816756136330694,19.11026250623863,1389.827,32571.18,424.2018906386165,9.941349632962012,CAN,América del Norte,América
235,Canadá,2007,575.64254776,13.767677158662243,19.41970512004189,1418.622,32889.0,418.6103912755708,9.704965211777516,CAN,América del Norte,América
236,Canadá,2008,574.754088323,13.538215835869938,18.94403058925596,1432.869,33247.1,407.19990122055566,9.448327680946363,CAN,América del Norte,América
237,Canadá,2009,556.831459616,13.299046648846469,18.293562965962725,1390.944,33628.9,395.46481296879966,9.561166120883705,CAN,América del Norte,América
238,Canadá,2010,541.451146808,13.79138178393748,18.28949466075407,1433.922,34004.9,405.5704261426288,9.617944200547504,CAN,América del Norte,América
239,Canadá,2011,570.776514402,14.150167473430406,18.70323026255388,1479.036,34339.32,412.06894817458254,9.567155548228984,CAN,América del Norte,América
240,Canadá,2012,575.290339771,14.318351436498636,19.11730335573846,1505.08,34714.22,412.4635793775184,9.513349082107684,CAN,América del Norte,América
241,Canadá,2013,578.023760247,14.73847968346766,19.9346726577124,1540.137,35082.95,420.1037735842528,9.56959003222938,CAN,América del Norte,América
242,Canadá,2014,587.992244772,14.798053799957334,20.783997708905183,1584.338,35437.45,417.5823542596133,9.340212631368644,CAN,América del Norte,América
243,Canadá,2015,589.561745673,14.705685521790892,20.914467641045967,1594.781,35702.9,411.89050530323567,9.221131629854439,CAN,América del Norte,América
244,Canadá,2016,591.027612427,14.615077084128716,21.111175843360392,1610.753,36109.48,404.74349351274833,9.073443963244964,CAN,América del Norte,América
245,Canadá,2017,579.44204222,14.96877371696404,22.699568072710985,1659.717,36545.25,409.5956031758995,9.018871118970306,CAN,América del Norte,América
246,Canadá,2018,601.402386621,15.167721246679212,23.613827478559568,1705.807,37065.1,409.2184088719364,8.891815572734318,CAN,América del Norte,América
247,Canadá,2019,613.089866972,14.97790517950626,23.5186004308814,1737.87,37601.23,398.33551135178976,8.61854176636127,CAN,América del Norte,América
248,Guyana,1988,1.1,0.014368845332,5.162e-05,2.35354,750.641,19.14210032758669,6.105205491302464,GUY,América del Sur,América
249,Guyana,1989,1.1,0.00966657901,5.216e-05,2.23717,745.581,12.965162752269707,4.320896047238252,GUY,América del Sur,América
250,Guyana,1990,0.7,0.00930307151,5.201e-05,2.1692,743.306,12.51580306091973,4.288710819657016,GUY,América del Sur,América
251,Guyana,1991,0.7,0.01096496314,5.218e-05,2.29902,744.477,14.728410870987284,4.769407460570156,GUY,América del Sur,América
252,Guyana,1992,0.8,0.012177052132,5.171e-05,2.47906,748.596,16.266520435588756,4.911963458730325,GUY,América del Sur,América
253,Guyana,1993,0.9,0.015535393793,5.1545e-05,2.68269,754.141,20.60011827098646,5.790976144466934,GUY,América del Sur,América
254,Guyana,1994,1.2,0.015528801793,5.158e-05,2.91134,758.896,20.46235820586747,5.333901843481009,GUY,América del Sur,América
255,Guyana,1995,1.2,0.013185121,5.156e-05,3.05651,761.298,17.31926394132127,4.313783040134009,GUY,América del Sur,América
256,Guyana,1996,1.0,0.014367913,5.17e-05,3.29747,760.801,18.8852446303304,4.357253591389761,GUY,América del Sur,América
257,Guyana,1997,1.0,0.01528745901,5.1065e-05,3.5028,757.975,20.16881692667964,4.364353948269955,GUY,América del Sur,América
258,Guyana,1998,1.1,0.01976690201,6.1182e-05,3.44296,753.778,26.223771468522564,5.741252297441736,GUY,América del Sur,América
259,Guyana,1999,1.4,0.023729014,6.1356e-05,3.54521,749.676,31.652359152487207,6.693260483864144,GUY,América del Sur,América
260,Guyana,2000,1.5,0.0236499039565959,0.000418241,3.4964,746.718,31.67180107697416,6.7640727481398,GUY,América del Sur,América
261,Guyana,2001,1.7,0.0231149363043719,0.000485651,3.87906,745.206,31.01818330015054,5.958901461790223,GUY,América del Sur,América
262,Guyana,2002,1.7,0.0233811393062179,0.000569688,4.25314,744.789,31.39297076919502,5.497382946768268,GUY,América del Sur,América
263,Guyana,2003,1.8,0.024089771825862,0.000516375,4.5684,745.142,32.32910213873599,5.273131036218811,GUY,América del Sur,América
264,Guyana,2004,1.7,0.0235189993302919,0.000560896,5.12013,745.737,31.537927352795958,4.5934379264378045,GUY,América del Sur,América
265,Guyana,2005,1.5,0.0212283485609429,0.0004519548,5.44678,746.156,28.450281926223173,3.89741251912928,GUY,América del Sur,América
266,Guyana,2006,1.7,0.0189979542895089,0.0004493307,6.21308,746.335,25.454995798815524,3.0577353405249865,GUY,América del Sur,América
267,Guyana,2007,1.6,0.0235073758105,0.0004685016,6.65988,746.477,31.491091903032512,3.529699605773678,GUY,América del Sur,América
268,Guyana,2008,1.519155927,0.022349860744311,0.0004473716,6.77678,746.815,29.926903911023484,3.2980059474132255,GUY,América del Sur,América
269,Guyana,2009,1.5,0.02301680871338,0.00044408,7.02152,747.718,30.782739901112453,3.2780379053794615,GUY,América del Sur,América
270,Guyana,2010,1.6,0.024427840079454,9.9979488e-05,7.3121,749.43,32.59522581088828,3.340742068551306,GUY,América del Sur,América
271,Guyana,2011,1.6,0.0253855638788039,0.000129543428,7.69206,752.029,33.7560970106259,3.300229571636725,GUY,América del Sur,América
272,Guyana,2012,1.841371515,0.02874945347208,0.000184667496,8.09792,755.388,38.05918742696469,3.550226906672331,GUY,América del Sur,América
273,Guyana,2013,2.080137006,0.028033149526,0.000214567549,8.39376,759.281,36.92065194045419,3.3397606705457386,GUY,América del Sur,América
274,Guyana,2014,2.028611814,0.0280104781099999,0.00020496903,8.53532,763.371,36.69313886694674,3.281713879503053,GUY,América del Sur,América
275,Guyana,2015,2.028761361,0.0286681366,0.0002926166,8.594,767.433,37.355882011849886,3.3358315801722127,GUY,América del Sur,América
276,Guyana,2016,2.099613,0.032161892,0.0002252608,8.92121,771.363,41.69488554675296,3.605104240344079,GUY,América del Sur,América
277,Guyana,2017,2.361872,0.0318492064470221,0.0002063712,9.25437,775.218,41.08419366813219,3.4415315626047045,GUY,América del Sur,América
278,Guyana,2018,2.281382873,0.0323278096850531,0.0002130336,9.66535,778.998,41.49922038959421,3.344711747122775,GUY,América del Sur,América
279,Guyana,2019,2.321942783,0.0380496592,0.0002439696,10.1827,782.779,48.608431243045615,3.7366964753945417,GUY,América del Sur,América
280,México,1980,-1.0,3.801224372783774,5.713648968200653,984.75,67967.05,55.92745856681692,3.8600907568253606,MEX,América central,América
281,México,1981,197.684967359,4.203000197408257,6.742066139183803,1068.837,69612.38,60.37719436410962,3.9323116596901646,MEX,América central,América
282,México,1982,207.174404903,4.442704101391545,7.792696969544525,1063.261,71264.75,62.34083612713923,4.178375865748434,MEX,América central,América
283,México,1983,208.190283877,4.182654405669984,7.658492701450426,1026.112,72916.28,57.36242174820197,4.0762162470276,MEX,América central,América
284,México,1984,207.242513322,4.213411814823845,7.886286361573112,1061.061,74558.77,56.51128384794766,3.970942118147632,MEX,América central,América
285,México,1985,244.437538586,4.453974865572494,7.827339769523648,1084.118,76185.45,58.46227679396125,4.108385679024326,MEX,América central,América
286,México,1986,256.242580686,4.401642446313389,7.09867635288219,1050.373,77796.66,56.57881001977963,4.19055178142754,MEX,América central,América
287,México,1987,255.969450487,4.5135980376048375,7.347981678053821,1068.613,79397.05,56.84843501874236,4.223791061502001,MEX,América central,América
288,México,1988,265.179124216,4.601089809720771,7.350856194432612,1082.143,80987.2,56.81255568436459,4.251831606100831,MEX,América central,América
289,México,1989,264.933915824,4.852399160018446,7.3738917542323215,1126.838,82567.58,58.76881894828994,4.30620831035024,MEX,América central,América
290,México,1990,280.350300145,4.719881666363289,7.639404450715447,1185.03,84139.4,56.09597485082244,3.982921669800165,MEX,América central,América
291,México,1991,273.932352164,5.05520202419365,7.960795677975432,1234.726,85705.88,58.983141228975775,4.09418933771027,MEX,América central,América
292,México,1992,292.840432254,5.106262997070717,7.964574566887472,1278.798,87265.93,58.51382088142207,3.9930176596074727,MEX,América central,América
293,México,1993,295.450093473,5.395674217504515,8.034067820411334,1311.174,88813.72,60.75271047654029,4.115147354587961,MEX,América central,América
294,México,1994,310.448105314,5.748159656544848,8.156546965748008,1375.85,90343.43,63.6256522089636,4.177897050219753,MEX,América central,América
295,México,1995,338.480217282,5.582144382445593,8.100622568301786,1289.315,91848.92,60.77528600712554,4.329542728073118,MEX,América central,América
296,México,1996,320.840693538,5.712010311207051,8.80667056838158,1373.489,93326.07,61.20487352791188,4.158759415770385,MEX,América central,América
297,México,1997,330.382519844,5.807374465485625,9.107713295642716,1470.588,94779.3,61.27260346389586,3.9490152683726687,MEX,América central,América
298,México,1998,345.493782813,6.224994065904924,9.349903302201456,1546.962,96217.03,64.69742483118553,4.024012267854624,MEX,América central,América
299,México,1999,371.58924943,6.227307535874059,9.091875297416916,1589.368,97648.28,63.77283384688454,3.918103004385428,MEX,América central,América
300,México,2000,364.302191981,6.48829873489724,9.380606304911714,1664.084,99077.14,65.48734385043048,3.899021164134286,MEX,América central,América
301,México,2001,382.617491068,6.467265827012027,9.581778275385096,1660.815,100487.5,64.35890859074041,3.8940314405951457,MEX,América central,América
302,México,2002,384.93383811,6.479846996925422,9.652733719259293,1660.022,101878.2,63.60386222887156,3.9034705545621824,MEX,América central,América
303,México,2003,389.419359794,6.703134151485633,10.143941622963816,1684.366,103276.5,64.90473778144721,3.979618533908684,MEX,América central,América
304,México,2004,406.170841121,6.870948313884752,10.292102204155425,1746.617,104707.5,65.62040268256574,3.9338608944518185,MEX,América central,América
305,México,2005,412.972647725,7.09069772423558,10.273764591760983,1790.452,106199.8,66.7675242725088,3.9602836178996026,MEX,América central,América
306,México,2006,428.883340555,7.392257050250307,10.33899824926694,1870.96,107767.5,68.59449324007986,3.9510502898246393,MEX,América central,América
307,México,2007,444.975470938,7.51873029469352,9.96463252328691,1913.63,109391.8,68.73211972646506,3.929040773134576,MEX,América central,América
308,México,2008,454.440333464,7.604817935396029,9.38277422597654,1931.289,111040.5,68.48688483387618,3.937690286330025,MEX,América central,América
309,México,2009,451.098996546,7.55068681772215,9.208205874251005,1833.253,112682.2,67.00869185836052,4.118736921593556,MEX,América central,América
310,México,2010,451.366099216,7.530859038680668,8.85903357279595,1927.226,114291.8,65.891507865662,3.9076159405698494,MEX,América central,América
311,México,2011,448.709210635,7.73848083038218,8.898677169231373,1997.996,115875.8,66.7825450213261,3.873121282716372,MEX,América central,América
312,México,2012,464.009976022,7.708254228877518,8.704528878766297,2066.548,117451.5,65.6292531715433,3.7300146083601815,MEX,América central,América
313,México,2013,465.375717837,7.786554957477887,8.614019747412046,2099.258,119010.5,65.4274619254426,3.709193894927583,MEX,América central,América
314,México,2014,469.139643463,7.682433692468592,8.384385753459558,2159.231,120543.5,63.73162959818317,3.5579489607497266,MEX,América central,América
315,México,2015,452.339353307,7.804190733529197,7.699776975763502,2230.743,122042.5,63.94650005964478,3.498471466022396,MEX,América central,América
316,México,2016,465.320401255,7.973903262809021,7.3474922098086655,2284.177,123510.2,64.56068618469584,3.4909305464545963,MEX,América central,América
317,México,2017,474.74942103,7.9600647771345585,6.679953922866328,2337.576,124950.2,63.70589864709747,3.405264589101941,MEX,América central,América
318,México,2018,472.354715405,7.905280184214216,6.364569352939822,2388.543,126362.2,62.560482361135016,3.3096662627443654,MEX,América central,América
319,México,2019,456.148338455,7.986493522100018,5.90985687062291,2384.142,127745.8,62.51863875055006,3.3498397000262643,MEX,América central,América
320,Panamá,1988,12.0,0.1749307087701247,0.02379682,20.8296,2368.56,73.85529974757857,8.39817897463824,PAN,América central,América
321,Panamá,1989,11.038431678,0.1703670940944951,0.023221632,21.1728,2419.42,70.41650234126159,8.046507504651965,PAN,América central,América
322,Panamá,1990,11.036030926,0.1800615609298224,0.023373294,22.8986,2470.95,72.8713899228323,7.863430992716691,PAN,América central,América
323,Panamá,1991,12.076866346,0.1780154897391386,0.021456416,25.0501,2523.11,70.55399476801988,7.106378407237441,PAN,América central,América
324,Panamá,1992,12.108093206,0.1811522447887571,0.019835956,27.0917,2575.95,70.32444138619037,6.686632614001967,PAN,América central,América
325,Panamá,1993,12.100885397,0.181888767613774,0.023855026,28.567,2629.58,69.17027343293378,6.367093766015824,PAN,América central,América
326,Panamá,1994,12.127312035,0.2026121768894036,0.02470682,29.4038,2684.12,75.48551364670864,6.890680010386535,PAN,América central,América
327,Panamá,1995,13.129712787,0.2133271404114868,0.024841608,29.8778,2739.67,77.86599860986425,7.139988232449739,PAN,América central,América
328,Panamá,1996,14.086475333,0.1919702627519143,0.03092694,32.0968,2796.29,68.65177172321695,5.980978251785672,PAN,América central,América
329,Panamá,1997,12.041512074,0.1973464844367848,0.029566635,34.1689,2853.91,69.14951222595838,5.775617138297833,PAN,América central,América
330,Panamá,1998,13.049301762,0.2078907019455652,0.021841974,36.6971,2912.32,71.3831934490596,5.665044429820484,PAN,América central,América
331,Panamá,1999,14.069663458,0.1448627040796972,0.031935798,38.0996,2971.2,48.7556219977441,3.802210628975036,PAN,América central,América
332,Panamá,2000,13.090816349,0.2288448312963031,0.034765008,39.1638,3030.33,75.5181222164923,5.843274434459963,PAN,América central,América
333,Panamá,2001,13.111954771,0.2325882338525174,0.025801501,39.3718,3089.64,75.280043581944,5.9074828647030975,PAN,América central,América
334,Panamá,2002,13.058398007,0.2297864814302705,0.034435605,40.2808,3149.2,72.96662054816161,5.704615634006042,PAN,América central,América
335,Panamá,2003,13.02182957,0.2317314325622908,0.028512,41.9568,3209.06,72.2116235166344,5.523095959708337,PAN,América central,América
336,Panamá,2004,13.03557884,0.2363042199873919,0.03771024,45.1259,3269.36,72.27843369570557,5.236554173709377,PAN,América central,América
337,Panamá,2005,14.02633974,0.2360792257224977,0.03709629,48.3597,3330.22,70.88997895709527,4.881734703120528,PAN,América central,América
338,Panamá,2006,14.017100639,0.2563465481629258,0.035867104,52.4796,3391.67,75.581217560354,4.884689444335053,PAN,América central,América
339,Panamá,2007,14.012208956,0.2419245620113736,0.03662022,58.8239,3453.67,70.04854604272374,4.112691644235993,PAN,América central,América
340,Panamá,2008,14.008943835,0.2834003040723174,0.038913446,64.6215,3516.2,80.59845972138032,4.385542026605967,PAN,América central,América
341,Panamá,2009,15.089743119,0.2745759499898469,0.03789808,65.4247,3579.22,76.71390693778166,4.196823982224556,PAN,América central,América
342,Panamá,2010,16.117426654,0.3114776677990326,0.040721544,69.2377,3642.69,85.50759680319561,4.498671501205741,PAN,América central,América
343,Panamá,2011,19.13350749,0.3141840271843392,0.03964128,77.0707,3706.48,84.76614663625305,4.076569009809684,PAN,América central,América
344,Panamá,2012,20.641222589,0.3487695284607355,0.05100576,84.6071,3770.64,92.49610900556284,4.122225303322481,PAN,América central,América
345,Panamá,2013,22.254963207,0.3432326337418223,0.04940891243689,90.4483,3835.45,89.48953414640326,3.794793641691689,PAN,América central,América
346,Panamá,2014,21.896275494,0.350997741557712,0.04969439597535,95.0308,3901.31,89.96920048848001,3.6935155923943817,PAN,América central,América
347,Panamá,2015,22.365397062,0.3834250877560694,0.06243294074316,100.479,3968.49,96.61737531304588,3.815972369908832,PAN,América central,América
348,Panamá,2016,23.052440017,0.4051725164085264,0.066930724512656,105.456,4037.07,100.36301486189898,3.842100178354257,PAN,América central,América
349,Panamá,2017,24.554451595,0.4356661633433445,0.07241418,111.352,4106.76,106.08512874951168,3.9125131415991135,PAN,América central,América
350,Panamá,2018,26.670110313,0.443101245250132,0.078558416,115.359,4176.1,106.10407922466705,3.8410635082666458,PAN,América central,América
351,Panamá,2019,26.79318633,0.4201700798323486,0.073876488,118.865,4245.43,98.96997002243555,3.5348511322285674,PAN,América central,América
352,Bolivia,1988,3.442793333,0.0770111682,0.1576978040000001,25.9086,6580.32,11.703255799110076,2.9724171973784768,BOL,América del Sur,América
353,Bolivia,1989,3.908076667,0.087252345,0.168630894590164,26.8906,6721.12,12.981816274668509,3.2447154395959927,BOL,América del Sur,América
354,Bolivia,1990,4.579473333,0.092257592,0.1704915448196723,28.1372,6864.84,13.439146724468452,3.2788476465319927,BOL,América del Sur,América
355,Bolivia,1991,4.8917,0.0907810785,0.1689540888196723,29.619,7011.46,12.947528546123062,3.0649609541172897,BOL,América del Sur,América
356,Bolivia,1992,4.779473333,0.0980228152,0.1778234940000001,30.1067,7160.92,13.688578450813583,3.2558472100894487,BOL,América del Sur,América
357,Bolivia,1993,5.197813333,0.096708719556226,0.1708368949344263,31.392,7312.86,13.224472990899049,3.0806804139980257,BOL,América del Sur,América
358,Bolivia,1994,4.992891168,0.1080200772843838,0.1772340742786887,32.8572,7466.79,14.466735676828169,3.2875618520258514,BOL,América del Sur,América
359,Bolivia,1995,5.755007116,0.1237885967906903,0.1978522733606559,34.3944,7622.33,16.240256823135496,3.599091619295304,BOL,América del Sur,América
360,Bolivia,1996,6.787921242,0.1212565093519711,0.2011231929795084,35.8944,7779.27,15.58713212833224,3.3781455979754824,BOL,América del Sur,América
361,Bolivia,1997,6.455985558,0.1359929097602407,0.2045594429467215,37.6727,7937.45,17.133072934033066,3.609853017177977,BOL,América del Sur,América
362,Bolivia,1998,7.123834197,0.1261441327902383,0.2117735942827871,39.5674,8096.76,15.579581559813848,3.1880824312499274,BOL,América del Sur,América
363,Bolivia,1999,6.703551915,0.1417004737205968,0.18529047425,39.7363,8257.07,17.161108446530893,3.566020835372112,BOL,América del Sur,América
364,Bolivia,2000,8.0622599,0.1487269500178821,0.2161878826,40.7328,8418.27,17.66716320786601,3.65128225945386,BOL,América del Sur,América
365,Bolivia,2001,8.767200111,0.1272764949444561,0.2767948915,41.4187,8580.24,14.833675391883691,3.0729234607666616,BOL,América del Sur,América
366,Bolivia,2002,7.705578224,0.1388268802066554,0.3210534759990565,42.4481,8742.82,15.87895898653472,3.270508696659108,BOL,América del Sur,América
367,Bolivia,2003,8.897322846,0.1866307721673193,0.3628618452560415,43.5991,8905.82,20.956045840508715,4.280610658644773,BOL,América del Sur,América
368,Bolivia,2004,11.186008921,0.1935554340639421,0.504752990219,45.4186,9069.04,21.34243911857728,4.261589614473852,BOL,América del Sur,América
369,Bolivia,2005,11.39020046,0.1896239784314856,0.590867743659,47.4267,9232.3,20.539191580807124,3.998253693204157,BOL,América del Sur,América
370,Bolivia,2006,11.231409602,0.208721518260382,0.620261717116,49.7018,9395.45,22.21516992378034,4.199476040312061,BOL,América del Sur,América
371,Bolivia,2007,12.499241282,0.2242627169547178,0.656345122804,51.9704,9558.44,23.462271767643863,4.315200901950299,BOL,América del Sur,América
372,Bolivia,2008,11.087513081,0.2301869670449452,0.657705217851,55.1658,9721.46,23.678230126436283,4.172638972786496,BOL,América del Sur,América
373,Bolivia,2009,13.721463632,0.2268654888459626,0.57227195637,57.0177,9884.79,22.95096697511659,3.978860754572049,BOL,América del Sur,América
374,Bolivia,2010,12.741271491,0.2301940986677771,0.63866677843,59.3707,10048.6,22.908076614431568,3.877234034090504,BOL,América del Sur,América
375,Bolivia,2011,13.325875656,0.2382619383029759,0.69262655296,62.4604,10213.0,23.329280162829328,3.814607948443749,BOL,América del Sur,América
376,Bolivia,2012,13.247764437,0.2824179611563987,0.78789161754616,65.6597,10377.7,27.21392612586592,4.301237458538475,BOL,América del Sur,América
377,Bolivia,2013,15.484720188,0.2862135583093224,0.89832722507495,70.122,10542.4,27.1488046658562,4.081651383436332,BOL,América del Sur,América
378,Bolivia,2014,15.806032418,0.2886994249973813,0.92207222698,73.9511,10706.5,26.96487414163184,3.903923335790561,BOL,América del Sur,América
379,Bolivia,2015,16.1814403,0.3034336679060644,0.9079272803875,77.543,10869.7,27.91555129452188,3.913101993810717,BOL,América del Sur,América
380,Bolivia,2016,15.937316567,0.314243996912,0.8709286252575,80.8493,11031.8,28.48528770572345,3.886786860393349,BOL,América del Sur,América
381,Bolivia,2017,17.25413277,0.309749928536,0.8315108413403532,84.2411,11192.8,27.674034069759127,3.676945440361059,BOL,América del Sur,América
382,Bolivia,2018,18.092137786,0.31973571853,0.7781838401041542,87.7992,11352.9,28.16335196557708,3.6416700668115434,BOL,América del Sur,América
383,Bolivia,2019,18.335565837,0.311932658697,0.6942792443655301,89.7455,11513.0,27.09395107243985,3.475747070293218,BOL,América del Sur,América
384,Ecuador,1988,13.131049967,0.241755746,0.7176652031564551,76.1789,9755.58,24.78127861183036,3.1735263439088777,ECU,América del Sur,América
385,Ecuador,1989,13.193126267,0.236778954,0.6666448245427354,76.4075,9991.87,23.697161192049137,3.0988967575172595,ECU,América del Sur,América
386,Ecuador,1990,12.193126267,0.252807874,0.6824290347591925,78.6997,10230.9,24.71022823016548,3.2123105170667743,ECU,América del Sur,América
387,Ecuador,1991,14.275894667,0.265933945,0.7131515787991417,82.786,10472.5,25.393549295774648,3.212305764259657,ECU,América del Sur,América
388,Ecuador,1992,14.222520456,0.296282202,0.7634344857478924,84.0397,10716.1,27.648323737180505,3.525502851628457,ECU,América del Sur,América
389,Ecuador,1993,17.243580504,0.287186068,0.8206233196632196,84.2895,10961.5,26.19952269306208,3.407139299675523,ECU,América del Sur,América
390,Ecuador,1994,15.243477043,0.312555314,0.8735804594217744,88.2543,11208.0,27.886805317630262,3.5415307129510967,ECU,América del Sur,América
391,Ecuador,1995,17.243477043,0.306893868,0.9193692075822074,89.7974,11455.2,26.790790907186256,3.417625321000385,ECU,América del Sur,América
392,Ecuador,1996,17.292448347,0.332554966,0.9441928514658616,91.9543,11703.2,28.41572954405633,3.616524360470364,ECU,América del Sur,América
393,Ecuador,1997,18.292296605,0.342081242,0.9237868707108084,95.6794,11951.5,28.62245257917416,3.5752862371628584,ECU,América del Sur,América
394,Ecuador,1998,18.243580504,0.350580702,0.8960013449532084,97.7036,12198.5,28.739656679099888,3.588206596276903,ECU,América del Sur,América
395,Ecuador,1999,19.243580504,0.3364774325873791,0.8976147473722756,91.5488,12442.1,27.04345991330878,3.6753887826752414,ECU,América del Sur,América
396,Ecuador,2000,18.246097522,0.3691127204217344,0.9536080478064632,96.3983,12681.1,29.107310913227906,3.8290376533790984,ECU,América del Sur,América
397,Ecuador,2001,18.34393227,0.3924787836804956,0.9845795220865844,100.269,12914.7,30.39008135539313,3.9142584814897488,ECU,América del Sur,América
398,Ecuador,2002,19.39305512,0.3998955734421753,0.9418760577848972,104.377,13143.5,30.42534891331649,3.8312614219816177,ECU,América del Sur,América
399,Ecuador,2003,20.246516023,0.4141432863072784,0.9804352672941086,107.219,13369.7,30.976258727366996,3.8625923232568713,ECU,América del Sur,América
400,Ecuador,2004,20.369773209,0.4502026970063403,1.2448153471396322,116.023,13596.4,33.111904401631335,3.8802883652925737,ECU,América del Sur,América
401,Ecuador,2005,21.419323516,0.4777706788980775,1.2490618481946034,122.162,13825.8,34.556458136099,3.9109598639354095,ECU,América del Sur,América
402,Ecuador,2006,22.641973635,0.5051754500844094,1.266181637627263,127.542,14059.4,35.93150846297919,3.960855640372658,ECU,América del Sur,América
403,Ecuador,2007,24.709095402,0.5345476367455672,1.232144831500699,130.335,14296.5,37.390105042882325,4.101336070476597,ECU,América del Sur,América
404,Ecuador,2008,24.076909232,0.5581898799338324,1.2345080764526806,138.62,14535.7,38.4013071220397,4.026762948592068,ECU,América del Sur,América
